text,target,sample_id,review_id,lang,range,aspect_category,sentiment,from,to
"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",goat cheese salad,1160,224,EN,"[82,99)",food#quality,NEGATIVE,82,99
"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",penne w/ chicken,1160,224,EN,"[133,149)",food#quality,NEGATIVE,133,149
"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",,1160,224,EN,"[0,0)",food#quality,NEGATIVE,0,0
"Nice atmosphere, the service was very pleasant and the desert was good.",atmosphere,1161,224,EN,"[5,15)",ambience#general,POSITIVE,5,15
"Nice atmosphere, the service was very pleasant and the desert was good.",service,1161,224,EN,"[21,28)",service#general,POSITIVE,21,28
"Nice atmosphere, the service was very pleasant and the desert was good.",desert,1161,224,EN,"[55,61)",food#quality,POSITIVE,55,61
Wouldn't recomend it for dinner!,,1162,224,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
This is the perfect date spot for Williamsburg couples.,,1163,225,EN,"[0,0)",restaurant#miscellaneous,POSITIVE,0,0
The jukebox plays everything from Italian Opera to The Strokes.,jukebox,1164,225,EN,"[4,11)",ambience#general,POSITIVE,4,11
"The food is amazing, rich pastas and fresh doughy pizza.",food,1165,225,EN,"[4,8)",food#quality,POSITIVE,4,8
"The food is amazing, rich pastas and fresh doughy pizza.",pastas,1165,225,EN,"[26,32)",food#style_options,POSITIVE,26,32
"The food is amazing, rich pastas and fresh doughy pizza.",pizza,1165,225,EN,"[50,55)",food#quality,POSITIVE,50,55
"Best of all is the warm vibe, the owner is super friendly and service is fast.",vibe,1166,225,EN,"[24,28)",ambience#general,POSITIVE,24,28
"Best of all is the warm vibe, the owner is super friendly and service is fast.",owner,1166,225,EN,"[34,39)",service#general,POSITIVE,34,39
"Best of all is the warm vibe, the owner is super friendly and service is fast.",service,1166,225,EN,"[62,69)",service#general,POSITIVE,62,69
"If only they delivered, they'd make a mint!",,1167,225,EN,"[0,0)",restaurant#miscellaneous,NEUTRAL,0,0
go here for the drinks!,drinks,1168,226,EN,"[16,22)",drinks#quality,POSITIVE,16,22
the drinks are amazing and half off till 8pm.,drinks,1171,226,EN,"[4,10)",drinks#quality,POSITIVE,4,10
the drinks are amazing and half off till 8pm.,drinks,1171,226,EN,"[4,10)",drinks#prices,POSITIVE,4,10
"Ask for Usha, the nicest bartender in manhattan.",Usha,1172,226,EN,"[8,12)",service#general,POSITIVE,8,12
My fav was the sassy lassi...,sassy lassi,1173,226,EN,"[15,26)",drinks#quality,POSITIVE,15,26
This is an amazing place to try some roti rolls.,roti rolls,1174,227,EN,"[37,47)",food#quality,POSITIVE,37,47
I really recommend the very simple Unda (Egg) rolls.,Unda (Egg) rolls,1175,227,EN,"[35,51)",food#quality,POSITIVE,35,51
"Delicate spices, onions, eggs and a kick-ass roti.",spices,1176,227,EN,"[9,15)",food#quality,POSITIVE,9,15
"Delicate spices, onions, eggs and a kick-ass roti.",onions,1176,227,EN,"[17,23)",food#quality,POSITIVE,17,23
"Delicate spices, onions, eggs and a kick-ass roti.",eggs,1176,227,EN,"[25,29)",food#quality,POSITIVE,25,29
"Delicate spices, onions, eggs and a kick-ass roti.",roti,1176,227,EN,"[45,49)",food#quality,POSITIVE,45,49
Amazing!,,1177,227,EN,"[0,0)",food#quality,POSITIVE,0,0
"Toons has recently been redone, so it's now a very attractive space.",Toons,1178,228,EN,"[0,5)",ambience#general,POSITIVE,0,5
The food's as good as ever.,food,1179,228,EN,"[4,8)",food#quality,POSITIVE,4,8
"In an area sadly lacking in decent Thai food, this is one of the best spots.",Thai food,1180,228,EN,"[35,44)",food#quality,POSITIVE,35,44
"Went here last night - nice decor, good service, but the food was surprisingly excellent.",decor,1181,229,EN,"[28,33)",ambience#general,POSITIVE,28,33
"Went here last night - nice decor, good service, but the food was surprisingly excellent.",service,1181,229,EN,"[40,47)",service#general,POSITIVE,40,47
"Went here last night - nice decor, good service, but the food was surprisingly excellent.",food,1181,229,EN,"[57,61)",food#quality,POSITIVE,57,61
"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",portions,1182,229,EN,"[4,12)",food#style_options,NEUTRAL,4,12
Can't wait to go back.,,1184,229,EN,"[0,0)",restaurant#general,POSITIVE,0,0
Best drumsticks over rice and sour spicy soup in town!,drumsticks over rice,1185,230,EN,"[5,25)",food#quality,POSITIVE,5,25
Best drumsticks over rice and sour spicy soup in town!,sour spicy soup,1185,230,EN,"[30,45)",food#quality,POSITIVE,30,45
Beef noodle soup is good as well.,Beef noodle soup,1186,230,EN,"[0,16)",food#quality,POSITIVE,0,16
The service is good and the resturant is clean.,service,1187,230,EN,"[4,11)",service#general,POSITIVE,4,11
The service is good and the resturant is clean.,resturant,1187,230,EN,"[28,37)",ambience#general,POSITIVE,28,37
Best Taiwanese food in NY!,Taiwanese food,1188,230,EN,"[5,19)",food#quality,POSITIVE,5,19
I have been to Rao's probably 15 times the past 3 years and it keeps getting better.,Rao's,1189,231,EN,"[15,20)",restaurant#general,POSITIVE,15,20
"For those that go once and don't enjoy it, all I can say is that they just don't get it.",,1190,231,EN,"[0,0)",restaurant#miscellaneous,POSITIVE,0,0
Rao's has the best service and atmosphere in NYC.,service,1191,231,EN,"[19,26)",service#general,POSITIVE,19,26
Rao's has the best service and atmosphere in NYC.,atmosphere,1191,231,EN,"[31,41)",ambience#general,POSITIVE,31,41
Good luck getting a table.,,1192,231,EN,"[0,0)",restaurant#miscellaneous,NEGATIVE,0,0
My roommate and I LOVE this place.,place,1193,232,EN,"[28,33)",restaurant#general,POSITIVE,28,33
"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",outdoor seating,1194,232,EN,"[72,87)",ambience#general,POSITIVE,72,87
Indoor was very cozy and cute.,Indoor,1195,232,EN,"[0,6)",ambience#general,POSITIVE,0,6
"The portion sizes here are huge, and the sushi is good.",portion sizes,1196,232,EN,"[4,17)",food#style_options,POSITIVE,4,17
"The portion sizes here are huge, and the sushi is good.",sushi,1196,232,EN,"[41,46)",food#quality,POSITIVE,41,46
Staff is very accomodating.,Staff,1198,232,EN,"[0,5)",service#general,POSITIVE,0,5
"Excellent dumplings served amid clean, chic decor.",dumplings,1199,233,EN,"[10,19)",food#quality,POSITIVE,10,19
"Excellent dumplings served amid clean, chic decor.",decor,1199,233,EN,"[44,49)",ambience#general,POSITIVE,44,49
"I got the $10 10-piece dim sum combo, every bite of which was great.",$10 10-piece dim sum combo,1200,233,EN,"[10,36)",food#quality,POSITIVE,10,36
But $1 for each small piece???,,1201,233,EN,"[0,0)",food#prices,NEGATIVE,0,0
Not worth it.,,1202,233,EN,"[0,0)",food#prices,NEGATIVE,0,0
I won't go back unless someone else is footing the bill.,,1203,233,EN,"[0,0)",restaurant#prices,NEGATIVE,0,0
The decor is very simple but comfortable.,decor,1205,234,EN,"[4,9)",ambience#general,POSITIVE,4,9
The food was delicious but do not come here on a empty stomach.,food,1206,234,EN,"[4,8)",food#quality,POSITIVE,4,8
The food was delicious but do not come here on a empty stomach.,food,1206,234,EN,"[4,8)",food#style_options,NEGATIVE,4,8
The portions are small but being that the food was so good makes up for that.,portions,1207,234,EN,"[4,12)",food#style_options,NEGATIVE,4,12
The portions are small but being that the food was so good makes up for that.,food,1207,234,EN,"[42,46)",food#quality,POSITIVE,42,46
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,crabmeat lasagna,1208,234,EN,"[18,34)",food#quality,POSITIVE,18,34
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,chocolate bread pudding,1208,234,EN,"[70,93)",food#quality,POSITIVE,70,93
The staff there is very attentive and down to earth.,staff,1209,234,EN,"[4,9)",service#general,POSITIVE,4,9
I loved it and would go again.,,1210,234,EN,"[0,0)",restaurant#general,POSITIVE,0,0
Great Indian food and the service is incredible.,Indian food,1211,235,EN,"[6,17)",food#quality,POSITIVE,6,17
Great Indian food and the service is incredible.,service,1211,235,EN,"[26,33)",service#general,POSITIVE,26,33
The owner truly caters to all your needs.,owner,1212,235,EN,"[4,9)",service#general,POSITIVE,4,9
"When family came in he gave them apps to test their palets, and then ordered for them.",,1213,235,EN,"[0,0)",service#general,POSITIVE,0,0
Everyone was more then happy with his choices.,,1214,235,EN,"[0,0)",service#general,POSITIVE,0,0
Great food and the prices are very reasonable.,food,1215,235,EN,"[6,10)",food#quality,POSITIVE,6,10
Great food and the prices are very reasonable.,,1215,235,EN,"[0,0)",restaurant#prices,POSITIVE,0,0
The food here does a great service to the name (Cantonese that is...).,food,1217,236,EN,"[4,8)",food#quality,POSITIVE,4,8
I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork,1218,236,EN,"[24,104)",food#quality,POSITIVE,24,104
This dish is my favorite and I always get it when I go there and never get tired of it.,dish,1219,236,EN,"[5,9)",food#quality,POSITIVE,5,9
"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",congee,1220,236,EN,"[8,14)",food#quality,POSITIVE,8,14
"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",Ow Ley Soh,1220,236,EN,"[61,71)",food#quality,POSITIVE,61,71
Simply some good tasting Chinese food at incredible prices...,Chinese food,1221,236,EN,"[25,37)",food#quality,POSITIVE,25,37
Simply some good tasting Chinese food at incredible prices...,Chinese food,1221,236,EN,"[25,37)",food#prices,POSITIVE,25,37
Service is not what you are coming here for...,Service,1222,236,EN,"[0,7)",service#general,NEGATIVE,0,7
Big Wong is a great place to eat and fill your stomach.,Big Wong,1224,236,EN,"[0,8)",restaurant#general,POSITIVE,0,8
"whoever the jazz duo was, they were on POINT.",jazz duo,1226,237,EN,"[12,20)",ambience#general,POSITIVE,12,20
"good music, great food, speedy service affordable prices.",music,1227,237,EN,"[5,10)",ambience#general,POSITIVE,5,10
"good music, great food, speedy service affordable prices.",food,1227,237,EN,"[18,22)",food#quality,POSITIVE,18,22
"good music, great food, speedy service affordable prices.",service,1227,237,EN,"[31,38)",service#general,POSITIVE,31,38
"good music, great food, speedy service affordable prices.",,1227,237,EN,"[0,0)",restaurant#prices,POSITIVE,0,0
even the wine by the glass was good.,wine by the glass,1228,237,EN,"[9,26)",drinks#quality,POSITIVE,9,26
"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.",,1229,237,EN,"[0,0)",location#general,NEGATIVE,0,0
"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.",,1229,237,EN,"[0,0)",restaurant#general,POSITIVE,0,0
Consistently good Japanese Tapas.,Japanese Tapas,1230,238,EN,"[18,32)",food#quality,POSITIVE,18,32
Always good drinks and service is pretty good;,drinks,1232,238,EN,"[12,18)",drinks#quality,POSITIVE,12,18
Always good drinks and service is pretty good;,service,1232,238,EN,"[23,30)",service#general,POSITIVE,23,30
Atmosphere is nice and relaxed too...,Atmosphere,1233,238,EN,"[0,10)",ambience#general,POSITIVE,0,10
A great place to meet up for some food and drinks...  ,place,1234,238,EN,"[8,13)",restaurant#miscellaneous,POSITIVE,8,13
Yakitori (bbq meats) is tasty too.,Yakitori (bbq meats),1235,238,EN,"[0,20)",food#quality,POSITIVE,0,20
"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",fish,1238,239,EN,"[41,45)",food#quality,NEGATIVE,41,45
"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",staff,1238,239,EN,"[58,63)",service#general,NEGATIVE,58,63
"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",sushi chef,1238,239,EN,"[70,80)",restaurant#miscellaneous,NEGATIVE,70,80
Price and quality of fish alone will keep us from making a return visit.,fish,1239,239,EN,"[21,25)",food#prices,NEGATIVE,21,25
Price and quality of fish alone will keep us from making a return visit.,fish,1239,239,EN,"[21,25)",food#quality,NEGATIVE,21,25
Price and quality of fish alone will keep us from making a return visit.,,1239,239,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.,chef,1240,239,EN,"[98,102)",food#quality,NEGATIVE,98,102
No thanks!!!,,1241,239,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
"This place, which is only a few months old, is perhaps Queens' biggest secret!",place,1242,240,EN,"[5,10)",restaurant#general,POSITIVE,5,10
"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",decor,1243,240,EN,"[9,14)",ambience#general,POSITIVE,9,14
"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",food,1243,240,EN,"[93,97)",food#quality,POSITIVE,93,97
"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",food,1243,240,EN,"[93,97)",food#prices,POSITIVE,93,97
"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",staff,1243,240,EN,"[134,139)",service#general,POSITIVE,134,139
