text,target,sample_id,review_id,lang,range,aspect_category,sentiment,from,to
"The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.",manager,1889,336,EN,"[4,11)",service#general,NEGATIVE,4,11
"The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.",drinks,1889,336,EN,"[101,107)",drinks#quality,POSITIVE,101,107
"The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.",appetizers,1889,336,EN,"[112,122)",food#quality,POSITIVE,112,122
I HAVE NEVER EVER HAD SUCH AN UNPLEASANT EXPERIENCE.,,1890,336,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
THIS STAFF SHOULD BE FIRED.,STAFF,1891,336,EN,"[5,10)",service#general,NEGATIVE,5,10
cirspy crust margherita pizza,margherita pizza,1892,337,EN,"[13,29)",food#quality,POSITIVE,13,29
it was really good pizza.,pizza,1894,337,EN,"[19,24)",food#quality,POSITIVE,19,24
the crust was imazingly cooked well and pizza was fully loaded:):):),crust,1895,337,EN,"[4,9)",food#quality,POSITIVE,4,9
the crust was imazingly cooked well and pizza was fully loaded:):):),pizza,1895,337,EN,"[40,45)",food#style_options,POSITIVE,40,45
you know what i mean all the positives things happening there made mw write this review.,,1896,337,EN,"[0,0)",restaurant#general,POSITIVE,0,0
Single Worst Restaurant in Manhattan,Restaurant,1897,338,EN,"[13,23)",restaurant#general,NEGATIVE,13,23
"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.",decor,1898,338,EN,"[44,49)",ambience#general,POSITIVE,44,49
"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.",pita,1898,338,EN,"[56,60)",food#quality,POSITIVE,56,60
"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.",hummus,1898,338,EN,"[65,71)",food#quality,POSITIVE,65,71
"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.",grilled octopus,1898,338,EN,"[77,92)",food#quality,POSITIVE,77,92
If I could give 0 stars I would do so for this place.,place,1900,338,EN,"[47,52)",restaurant#general,NEGATIVE,47,52
The reason there are 4 different results on citysearch for the same place is because they keep trying to start a new thread so they can stock it with positive reviews.,,1902,338,EN,"[0,0)",restaurant#miscellaneous,NEGATIVE,0,0
Well...they can run but they can't hide.,,1903,338,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
This place...god where do i begin.,place,1907,338,EN,"[5,10)",restaurant#general,NEGATIVE,5,10
It is quite a spectacular scene i'll give them that.,scene,1908,338,EN,"[26,31)",ambience#general,POSITIVE,26,31
The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!,decor,1909,338,EN,"[4,9)",ambience#general,NEUTRAL,4,9
The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!,eggplant,1909,338,EN,"[110,118)",food#quality,NEGATIVE,110,118
The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!,eggplant,1909,338,EN,"[110,118)",food#prices,NEGATIVE,110,118
The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!,,1909,338,EN,"[0,0)",service#general,NEGATIVE,0,0
"How this place survives the competitive west village market in this economy, or any other for that matter, is beyond me.",place,1910,338,EN,"[9,14)",restaurant#general,NEGATIVE,9,14
Great Hot Dogs!,Hot Dogs,1911,339,EN,"[6,14)",food#quality,POSITIVE,6,14
"Though it's been crowded most times I've gone here, Bark always delivers on their food.",food,1913,339,EN,"[82,86)",food#quality,POSITIVE,82,86
"Though it's been crowded most times I've gone here, Bark always delivers on their food.",Bark,1913,339,EN,"[52,56)",restaurant#miscellaneous,NEUTRAL,52,56
"The hot dogs are top notch, and they're Slamwich is amazing!",hot dogs,1914,339,EN,"[4,12)",food#quality,POSITIVE,4,12
"The hot dogs are top notch, and they're Slamwich is amazing!",Slamwich,1914,339,EN,"[40,48)",food#quality,POSITIVE,40,48
"Going to Bark is always worth the train ride, and will make your tongue and belly very happy!",Bark,1915,339,EN,"[9,13)",restaurant#general,POSITIVE,9,13
"Going to Bark is always worth the train ride, and will make your tongue and belly very happy!",,1915,339,EN,"[0,0)",food#quality,POSITIVE,0,0
Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu.,menu,1916,339,EN,"[117,121)",food#prices,NEGATIVE,117,121
"But nonetheless--great spot, great food.",spot,1917,339,EN,"[23,27)",restaurant#general,POSITIVE,23,27
"But nonetheless--great spot, great food.",food,1917,339,EN,"[35,39)",food#quality,POSITIVE,35,39
Fabulous food - if the front of house staff don't put you off – ,food,1918,340,EN,"[9,13)",food#quality,POSITIVE,9,13
Fabulous food - if the front of house staff don't put you off – ,front of house staff,1918,340,EN,"[23,43)",service#general,NEGATIVE,23,43
"It's a little out of our price range for dining there except on special occasions, but we've eaten there 6 times in the last 2 years. ",,1920,340,EN,"[0,0)",restaurant#prices,NEGATIVE,0,0
"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. ",waiters,1921,340,EN,"[56,63)",service#general,POSITIVE,56,63
"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. ",front of house staff,1921,340,EN,"[26,46)",service#general,NEGATIVE,26,46
"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. ",fish dishes,1921,340,EN,"[188,199)",food#quality,POSITIVE,188,199
"As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!",BFC,1922,340,EN,"[3,6)",restaurant#miscellaneous,NEGATIVE,3,6
"As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!",front of house staff,1922,340,EN,"[98,118)",service#general,NEGATIVE,98,118
"As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!",,1922,340,EN,"[0,0)",service#general,NEGATIVE,0,0
The frizzy retro girl (with winged/ Dame Edna glasses) will yell at you if you try to order a drink. ,girl,1923,340,EN,"[17,21)",service#general,NEGATIVE,17,21
"I was almost amused by the fact that she was turning away customers at 9pm on a Friday night because she ""had a BBQ to go to"" that night - WTF??",,1924,340,EN,"[0,0)",service#general,NEGATIVE,0,0
I'd be horrified if my staff were turning away customers so early and so rudely!,staff,1925,340,EN,"[23,28)",service#general,NEGATIVE,23,28
"There's another girl who I can't describe, she is about 5'6"" with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about. ",girl,1926,340,EN,"[16,20)",service#general,NEGATIVE,16,20
"I'm a friendly person, so I wouldn't mind had she not been so nasty and gotten so personal. ",,1927,340,EN,"[0,0)",service#general,NEGATIVE,0,0
"Again, I'd be super upset if that were my employee.",,1928,340,EN,"[0,0)",service#general,NEGATIVE,0,0
"Considering you will spend at least $60 a head, I expect better service. ",service,1929,340,EN,"[64,71)",service#general,NEGATIVE,64,71
"Considering you will spend at least $60 a head, I expect better service. ",,1929,340,EN,"[0,0)",restaurant#prices,NEGATIVE,0,0
"So, if you're walking by and thinking about dining, you might want to see who's going to be seating you first...",,1930,340,EN,"[0,0)",service#general,NEGATIVE,0,0
"Maitre-D-""Eat and get out""",Maitre-D,1931,341,EN,"[0,8)",service#general,NEGATIVE,0,8
"The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.",food,1933,341,EN,"[4,8)",food#quality,POSITIVE,4,8
"The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.",service,1933,341,EN,"[13,20)",service#general,POSITIVE,13,20
"The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.",maitre-D,1933,341,EN,"[44,52)",service#general,NEGATIVE,44,52
"While finishing our meals which included a high-end bottle of wine, our son's fiance joined us for a glass of wine and dessert.",bottle of wine,1934,341,EN,"[52,66)",drinks#quality,POSITIVE,52,66
"This guy refused to seat her and she left, followed shortly by the four of us, but not before I told him that in my 40 years of world travel, including Paris, that I had never seen such a display of bad behavior by a frontman in a restaurant.",frontman,1935,341,EN,"[217,225)",service#general,NEGATIVE,217,225
"His response was smug, arrogant, and condescending, totally consistent with his deportment on display all evening.",,1936,341,EN,"[0,0)",service#general,NEGATIVE,0,0
"A word to the wise: you can't dine here and disturb the maitre-D's sense of "" table turnover"", as whacked as it is, or else.",maitre-D,1937,341,EN,"[56,64)",service#general,NEGATIVE,56,64
"If you go here, do it on his off-night.",,1938,341,EN,"[0,0)",service#general,NEGATIVE,0,0
Best meal in a long time!,meal,1939,342,EN,"[5,9)",food#quality,POSITIVE,5,9
Mussles and calamari were superb Saturday evening.,Mussles,1940,342,EN,"[0,7)",food#quality,POSITIVE,0,7
Mussles and calamari were superb Saturday evening.,calamari,1940,342,EN,"[12,20)",food#quality,POSITIVE,12,20
I had the Lamb special which was perfect.,Lamb special,1941,342,EN,"[10,22)",food#quality,POSITIVE,10,22
"My father had the flank steak which was very good, and my mother had the swordfish.",flank steak,1942,342,EN,"[18,29)",food#quality,POSITIVE,18,29
The Four Seasons restaurant is a great experience.,The Four Seasons restaurant,1943,343,EN,"[0,27)",restaurant#general,POSITIVE,0,27
The food is great and the environment is even better.,food,1944,343,EN,"[4,8)",food#quality,POSITIVE,4,8
The food is great and the environment is even better.,environment,1944,343,EN,"[26,37)",ambience#general,POSITIVE,26,37
Everyone must come here at least once.,,1945,343,EN,"[0,0)",restaurant#general,POSITIVE,0,0
Highly recommend it!,,1946,343,EN,"[0,0)",restaurant#general,POSITIVE,0,0
Taking Hot Dogs to the next level,Hot Dogs,1947,344,EN,"[7,15)",food#quality,POSITIVE,7,15
"At first glance this place seems a bit pricey for a hot dog joint, but at Bark you don't just get your average hot dog.",Bark,1948,344,EN,"[74,78)",restaurant#prices,NEGATIVE,74,78
"At first glance this place seems a bit pricey for a hot dog joint, but at Bark you don't just get your average hot dog.",hot dog,1948,344,EN,"[111,118)",food#quality,POSITIVE,111,118
Here the hot dog is elevated to the level of a real entree with numerous variations available.,hot dog,1949,344,EN,"[9,16)",food#quality,POSITIVE,9,16
Here the hot dog is elevated to the level of a real entree with numerous variations available.,hot dog,1949,344,EN,"[9,16)",food#style_options,POSITIVE,9,16
Great Atmosphere,Atmosphere,1950,345,EN,"[6,16)",ambience#general,POSITIVE,6,16
"I highly recommend the fish tacos, everything else was ok.",fish tacos,1952,345,EN,"[23,33)",food#quality,POSITIVE,23,33
"I highly recommend the fish tacos, everything else was ok.",,1952,345,EN,"[0,0)",food#quality,NEUTRAL,0,0
"Cool atmosphere, the fire place in the back really ads to it but needs a bit more heat throughout on a cold night.",atmosphere,1953,345,EN,"[5,15)",ambience#general,POSITIVE,5,15
"Cool atmosphere, the fire place in the back really ads to it but needs a bit more heat throughout on a cold night.",fire place,1953,345,EN,"[21,31)",ambience#general,POSITIVE,21,31
